objectid,filename,title,format,subject,creator,date,description,,location,latitude,longitude,source,identifier,type,youtubeid,language,rights,rightsstatement,polaridad,tipologia,soporte,iluminacion,tono,proceso
negativo_056,negativo_056.jpg,Arquitectura vernácula,image/jpeg,Arquitectura vernácula; Vida cotidiana; Negativo de nitrato,Anónimo (Atribuible a fotógrafos de la Agencia Casasola o cronistas locales),Década de 1930,"Negativo fotográfico que muestra una escena de la vida cotidiana frente a una casona de arquitectura neoclásica rural o provincial. La imagen captura una calle empedrada donde se observa una fachada larga con ventanas protegidas por rejas de hierro forjado, desde las cuales varias personas observan el exterior. En uno de los accesos principales, se distinguen dos figuras masculinas con vestimenta formal de la época, incluyendo sombreros. La estructura del edificio, con sus cornisas prominentes y refuerzos de piedra en las esquinas, es característica de los centros históricos del centro de México.",,"Región del Bajío, probablemente Querétaro o Guanajuato, México",20.5881,-100.3899,Archivo Histórico Vision,xwaf1,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Monocromático,Impresión plata gelatina de revelado
negativo_057,negativo_057.jpg,Moda invernal,image/jpeg,Moda invernal; Negativo fotográfico; Arquitectura residencial,Anónimo,circa 1930,"Retrato en negativo de una mujer joven vestida con indumentaria invernal de finales de la década de 1920 o principios de 1930. La sujeto posa en una acera de hormigón frente a una residencia de estilo estadounidense, rodeada de árboles sin follaje, lo que indica una escena de invierno en una zona residencial de América del Norte.",,"Medio Oeste, Estados Unidos (posiblemente Illinois o Michigan)",41.8781,-87.6298,Archivo Histórico Vision,e5clji,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Monocromático,Impresión plata gelatina de revelado
negativo_058,negativo_058.jpg,Moda de verano 1950,image/jpeg,Moda de verano 1950; Fotografía vernácula; Retrato de grupo,Anónimo,Década de 1950,"Retrato grupal de cuatro mujeres jóvenes sentadas al aire libre durante un período de ocio o vacaciones. La imagen es un negativo fotográfico que muestra a las figuras con ropa informal de verano, incluyendo camisetas de tirantes, pantalones estampados y un vestido de lunares. Al fondo se observa una estructura residencial con revestimiento de madera y la silueta de un automóvil con diseño aerodinámico característico de la posguerra.",,"Estados Unidos, región del Noreste",41,-72,Archivo Histórico Vision,48soha,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Monocromático,Impresión plata gelatina de revelado
negativo_059,negativo_059.jpg,Arquitectura Reina Ana,image/jpeg,"Arquitectura Reina Ana; Sombrero Cloché; Negativo de placa; ubicacion_estimada; Saint Paul, Minnesota, Estados Unidos; coordenadas; lat; lng; epoca_estimada; Hacia 1927; autor_probable; Anónimo; confianza; justificacion; El análisis se basa en la convergencia de tres factores: la moda, la arquitectura y el soporte físico. El sombrero cloché y los abrigos con ribetes de piel alcanzaron su máxima popularidad entre 1924 y 1929 ([Smithsonian Fashion History](https://fashionhistory.fitnyc.edu/1920-1929/)). La arquitectura de la casa muestra elementos del 'Queen Anne Style' tardío, común en zonas residenciales desarrolladas a finales del XIX y principios del XX en Norteamérica. Técnicamente, la presencia de muescas en el borde izquierdo del negativo es un método de identificación de emulsión utilizado por fabricantes como Kodak para el manejo en oscuridad. Ejemplos similares de vida cotidiana pueden consultarse en la colección de negativos de vidrio y celuloide de la [Library of Congress - Harris & Ewing Collection](https://www.loc.gov/collections/harris-and-ewing/).; descripcion_material; Se trata de un negativo de placa o película de hoja (sheet film), probablemente de formato 4x5 pulgadas. El soporte parece ser nitrato de celulosa o acetato temprano (Safety Film), dada la muesca de identificación simple en el borde (típica de Kodak). La película probable es Kodak Panchromatic o Verichrome en su versión de hoja, comercializada ampliamente entre 1920 y 1940. El estado del negativo muestra una base flexible con una ligera distorsión en los bordes, típica de la degradación del soporte de celuloide.",Anónimo,Hacia 1927,"Imagen en negativo que muestra a dos jóvenes posando frente a una residencia de estilo Reina Ana (Queen Anne) durante el invierno. Las figuras visten abrigos de lana con cuellos de piel y sombreros tipo cloché, característicos de la moda femenina de finales de la década de 1920. El entorno presenta nieve en el suelo y una arquitectura residencial suburbana típica del noreste de Estados Unidos o Canadá, destacando una torre de esquina y un porche envolvente.",,"Saint Paul, Minnesota, Estados Unidos",44.9537,-93.09,Archivo Histórico Vision,evgx6,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Monocromático,Impresión plata gelatina de revelado
negativo_060,negativo_060.jpg,Retrato infantil,image/jpeg,Retrato infantil; Negativo fotográfico; Fotografía vernácula,Anónimo,Circa 1950-1955,"Dos fotogramas consecutivos de un negativo fotográfico en blanco y negro que retratan a un niño pequeño sentado en un muro de mampostería de piedra. El sujeto viste una indumentaria clásica de mediados del siglo XX, compuesta por una camisa oscura, pantalones cortos y calcetines altos a la rodilla con zapatos oscuros. El fondo presenta una entrada residencial y vegetación densa, capturando una escena típica de la vida doméstica privada de posguerra.",,"Entorno residencial suburbano, posiblemente en la región del Atlántico Medio, Estados Unidos.",38.9072,-77.0369,Archivo Histórico Vision,ywqwqp,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Monocromático,Impresión plata gelatina de revelado
negativo_061,negativo_061.jpg,Retrato infantil,image/jpeg,Retrato infantil; Negativo fotográfico; Vida cotidiana,Anónimo,Década de 1930,"Un negativo fotográfico de carácter doméstico que captura a tres niños sentados en un banco de madera en un entorno exterior, posiblemente un patio o terraza. El niño de la izquierda sostiene una muñeca, mientras que los otros dos visten ropa de invierno o entretiempo, destacando una chaqueta de punto y boinas. La escena está rodeada de plantas en macetas y un barril metálico, elementos típicos de la vida cotidiana de clase media de mediados del siglo XX.",,"Madrid, España",40.4168,-3.7038,Archivo Histórico Vision,lxxngm,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Monocromático,Impresión plata gelatina de revelado
negativo_062,negativo_062.jpg,Retrato de estudio,image/jpeg,Retrato de estudio; Negativo fotográfico; Moda años 60,Francisco Herrera (Estudio Herrera),1965-1970,"Retrato de estudio en formato negativo de una mujer de mediana edad, caracterizado por un peinado estilo bouffant o cardado voluminoso típico de la moda de mediados de los años 60. La mujer viste una chaqueta de pana (corduroy) con cuello amplio. En el margen inferior derecho se aprecia la firma 'Herrera', que identifica la autoría de uno de los estudios fotográficos más prestigiosos de la época en el ámbito hispanohablante.",,"Madrid, España",40.4167,-3.7033,Archivo Histórico Vision,wutup5,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Monocromático,Impresión plata gelatina de revelado
negativo_073,negativo_073.jpg,Escena doméstica,image/jpeg,Escena doméstica; Celebración familiar; Película 126,Anónimo,1975,"Tiras de negativos de color que capturan escenas domésticas y celebraciones familiares. Se observan tres secuencias distintas: un intercambio de regalos de Navidad frente a una chimenea de piedra, una fiesta de cumpleaños infantil con un pastel que lleva la inscripción 'Felicidades Alejandra', y retratos de una mujer en un comedor con decoración típica de los años 70.",,"Ciudad de México, México",19.4326,-99.1332,Archivo Histórico Vision,h2rkon,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Policromático,Negativo de color en formato 126 (cartucho Instamatic)
negativo_074,negativo_074.jpg,Celebración familiar,image/jpeg,Celebración familiar; Cultura doméstica; Fotografía Instamatic,Anónimo,Circa 1974-1981,"Dos tiras de película negativa en color que documentan una celebración familiar doméstica, posiblemente un cumpleaños o reunión festiva. Las imágenes muestran a un grupo intergeneracional de personas en el interior de una vivienda, interactuando alrededor de una mesa con un pastel de varios niveles y refrescos, capturando momentos espontáneos típicos de la fotografía de aficionados de finales del siglo XX.",,Estados Unidos (Entorno suburbano),39.8283,-98.5795,Archivo Histórico Vision,mgbjj9,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Película,Transmisión,Policromático,Película negativa en color de formato 126 (Instamatic)
negativo_075,negativo_075.jpg,Retrato nupcial,image/jpeg,Retrato nupcial; Negativo de color; Fotografía de estudio,Anónimo,Circa 1970,"Retrato de estudio de una pareja de recién casados capturado en una película negativa en color. El hombre viste un traje formal con pajarita y la mujer porta un velo con aplicaciones florales y un ramo, característico de las ceremonias nupciales de mediados del siglo XX.",,Estados Unidos (Probable entorno urbano o suburbano),39.8283,-98.5795,Archivo Histórico Vision,gssq1k,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Policromático,Impresión plata gelatina de revelado
negativo_076,negativo_076.jpg,Retrato de boda,image/jpeg,Retrato de boda; Negativo de gran formato; Fotografía de estudio,Anónimo (Estudio fotográfico profesional),Hacia 1948-1955,"Retrato de estudio en negativo de una pareja de recién casados. El hombre viste un frac formal con pajarita y un boutonniere oscuro, mientras que la mujer luce un vestido de novia de mangas largas con detalles bordados en el cuello y puños, complementado con un velo de tul sujeto por una tiara floral y un ramo de flores mixtas.",,"Estados Unidos (Probablemente Rochester, Nueva York, o contexto urbano similar)",43.1566,-77.6088,Archivo Histórico Vision,dloy2g,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Monocromático,Impresión plata gelatina de revelado
negativo_077,negativo_077.jpg,Moda nupcial,image/jpeg,Moda nupcial; Negativo en color; Retrato de estudio,Anónimo,Hacia 1970,"Un retrato de estudio de una novia, capturado en un negativo de color de gran formato. La mujer luce un vestido de encaje con cuello alto y un velo translúcido, sosteniendo una rosa, en una composición típica de la fotografía social de mediados del siglo XX.",,"Rochester, Nueva York, EE. UU. (Sede de Kodak)",43.1566,-77.6088,Archivo Histórico Vision,c28wfs,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Policromático,Placa de negativo en color (sheet film) de 4x5 pulgadas
negativo_078,negativo_078.jpg,Retrato nupcial,image/jpeg,Retrato nupcial; Moda femenina 1960; Kodak Safety Film,Anónimo,Hacia 1965,"Negativo en color de un retrato de estudio que muestra a una mujer joven vestida de novia. El sujeto presenta un peinado voluminoso estilo 'bouffant' o 'beehive' propio de la moda de mediados de los años 60, complementado con un velo de tul y un tocado de flores oscuras. El fondo consiste en un papel tapiz con patrones florales tipo damasco, típico de los estudios fotográficos comerciales de la época.",,"Estudio fotográfico, Estados Unidos",38.8951,-77.0364,Archivo Histórico Vision,l2rard,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Película,Transmisión,Policromático,Película de hoja (sheet film) de formato 4x5 pulgadas
negativo_079,negativo_079.jpg,Negativo de color,image/jpeg,Negativo de color; Esmoquin blanco; Fotografía de estudio,Anónimo (Estudio fotográfico profesional),c. 1950-1955,"Retrato de estudio de un hombre joven vestido con un esmoquin blanco (dinner jacket) de verano, pajarita negra y un boutonniere floral. La imagen es un negativo de color de gran formato, característico de la fotografía publicitaria o de celebridades de mediados del siglo XX.",,"Los Ángeles, California (Estudios de Hollywood)",34.0928,-118.3287,Archivo Histórico Vision,ilzqyp,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Policromático,Impresión plata gelatina de revelado
negativo_080,negativo_080.jpg,Arquitectura Neoclásica,image/jpeg,Arquitectura Neoclásica; Tsárskoye Seló; Kodak Pro 100,Anónimo,Hacia 1995,"Tira de negativos de película de 35 mm en color que documenta una visita turística a los complejos palaciegos de San Petersburgo. La secuencia incluye vistas de arquitectura neoclásica, estatuas monumentales (incluyendo una representación de las Tres Gracias) y retratos de un hombre joven con vestimenta casual de finales del siglo XX.",,"Pushkin (Tsárskoye Seló), San Petersburgo, Rusia",59.7161,30.3955,Archivo Histórico Vision,j3wpo9,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Película,Transmisión,Policromático,Impresión plata gelatina de revelado
